Job Title,Company,Location,Salary,Description,Communication,Programming,Management
Software Engineer,Small,East,147500.0,"Good communication skills with both technical peers and non-technical colleagues. Design, develop, and maintain high-performance backend services capable of…&hellip;
Skills: CI/CD, Computer science, Node.js, MongoDB, Databases",0,1,0
Software Engineer,Small,East,128500.0,"Cultivating your skills, learning languages, and teaming up with an agile, self-motivated group of peers to design, develop, test and deploy software in modern…&hellip;
Skills: Distributed systems, gRPC",0,0,0
Software Engineer,Small,East,130000.0,"As a Senior Software Engineer working in the Bose Software Organization with a focus on Automotive Systems, you will be part of the team developing tools that…&hellip;
Skills: MATLAB, TCP, Signal processing, C++, C",0,1,0
Software Engineer,Small,East,105000.0,"Bachelor’s degree in Computer Science, Engineering, or a related technical field, or equivalent practical experience. Experience with Docker and Kubernetes.&hellip;
Skills: Jira, CI/CD, Computer science, JUnit, Kubernetes",0,1,0
Software Engineer,Small,East,174500.0,"Ability to own a feature development including design, task breakdown, coding and monitoring. Collaborate with cross-functional teams, including product…&hellip;
Skills: Computer science, Gradle, Java, Microservices, Continuous integration",0,0,0
Software Engineer,Small,East,81000.0,"Temporary employees are eligible for paid sick time, as required under applicable state law, and the Employee Stock Purchase Plan.&hellip;
Skills: Agile, Debugging",0,0,0
Software Engineer,Small,East,179000.0,"Collaborate with cross-functional teams and technical Architects to define and refine technical specifications, taking ownership of design oversight, scoping…&hellip;
Skills: Go, React, DevOps, Data analysis skills, Google Cloud Platform",0,1,0
Software Engineer,Small,East,237500.0,"Ability to write technical design documents, perform code reviews, and maintain state of the art engineering practices. 7+ years of engineering experience.&hellip;
Skills: Node.js, React, Relational databases, SQL, Machine learning",0,1,0
Software Engineer,Small,East,144000.0,"The Lead Engineer role is a key technical and leadership role responsible for guiding the design and implementation of web and mobile client applications using…&hellip;
Skills: React, Software deployment, Mobile applications, Test automation, REST",0,0,0
Software Engineer,Small,East,146000.0,"We are seeking an experienced Staff Software Quality Engineer to ensure our medical devices are developed in accordance with Abbott’s design control…&hellip;
Skills: Jira, Management, Mobile applications, Risk management, Software development",0,1,1
Software Engineer,Small,East,148000.0,"In this role, you will contribute to a first-class user experience developing both a beautiful front end user interface and powerful back end work flow…&hellip;
Skills: Jira, Node.js, CSS, Relational databases, C#",0,1,0
Artificial Intelligence,Large,East,149749.0,"Knowledge of computer science fundamentals such as object-oriented design, operating systems, algorithms, data structures, and complexity analysis.&hellip;
Skills: Computer science, Relational databases, Data structures, C#, Laboratory experience",0,1,0
Software Engineer,Small,East,105000.0,"Bachelor’s degree in Computer Science, Engineering, or a related technical field, or equivalent practical experience.&hellip;
Skills: Jira, CI/CD, Computer science, Azure, JUnit",0,1,0
Software Engineer,Small,East,178000.0,"In some instances, if applicable, U.S. export control laws require that Infineon obtain a U.S. government export license prior to releasing technologies to…&hellip;
Skills: Jira, Azure, Cloud architecture, Node.js, CSS",0,1,0
Software Engineer,Small,East,112000.0,"Develop analytics tools and visualizations that communicate findings to both technical and non-technical stakeholders.&hellip;
Skills: CI/CD, Management, CSS, React, ERP systems",0,1,1
Software Engineer,Small,East,110000.0,"For positions requiring access to technical data, Analog Devices, Inc. may have to obtain export licensing approval from the U.S. Shift Type: 1st Shift/Days.&hellip;
Skills: C#, .NET, UI",0,1,0
Software Engineer,Small,East,174500.0,"Excellent written and verbal communication skills, with the ability to present technical information clearly and persuasively to both technical and non…&hellip;
Skills: DevOps, Analysis skills, Machine learning, Software development, Agile",0,1,0
Software Engineer,Small,East,208000.0,"Embedded Software engineers work with customer programs, electrical engineers, Guidance, Navigation and Controls (GNC) engineers, systems engineers, test…&hellip;
Skills: Operating systems, OS Kernels, C++, C, Embedded software",0,1,0
Software Engineer,Small,East,131500.0,"Competitive benefits, including 401k matching, flex time off, paid parental leave, healthcare benefits, health & wellness programs (including on-site gym),…&hellip;
Skills: Encryption, OOP, C++, Agile, Linux",0,1,0
Software Engineer,Small,East,140500.0,"Develop knowledge to act as a domain expert; share business and technical insights with the broader engineering and product organization.&hellip;
Skills: React, Kubernetes, Java, AWS, Docker",0,0,0
Artificial Intelligence,Small,East,83200.0,"You can work on your own schedule. A bachelor's degree (completed or in progress). You will work with the chatbots that we are building in order to measure…&hellip;
Skills: Writing skills, DevOps, C#, English, SQL",1,1,0
Software Engineer,Small,East,179000.0,"Bachelor’s or Master’s Degree in a technology related field (e.g. Engineering, Computer Science, etc.) required. Willing to be in the on-call rotation.&hellip;
Skills: CI/CD, Computer science, Oracle, React, C#",0,1,0
Artificial Intelligence,Small,East,129500.0,"Collaborate with the broader engineering team in order to communicate control opportunities, complexities, and technical limitations shaping implementation…&hellip;
Skills: TensorFlow, MATLAB, English, C++, C",1,1,0
Software Engineer,Small,East,155000.0,"Employees must have a valid driver’s license and the ability to drive and/or fly to client and other customer locations. Up to 10% travel may be required.&hellip;
Skills: OS Kernels, Machine learning, Network protocols, Ethernet, Linux",0,0,0
Software Engineer,Small,East,141500.0,"Utilize a PatternFly library and wireframes from user experience design counterparts to design and execute an ideal UI implementation for end users.&hellip;
Skills: Management, Node.js, CSS, React, Kubernetes",0,0,1
Software Engineer,Small,East,109500.0,"Current enrollment in a BA/BS program in Computer Science or Computer Engineering or directly related field required (last year). Let us learn about you!&hellip;
Skills: CI/CD, Go, DevOps, Git, C++",0,1,0
Software Engineer,Small,East,205000.0,"You’ll work closely with the founding team and have ownership of a wide variety of technical and design decisions for Suno’s web apps.&hellip;
Skills: CSS, React, Responsive web design, TypeScript",0,0,0
Software Engineer,Small,East,149000.0,"Design and develop programs and tools to support ingestion, curation and provisioning of complex enterprise data to achieve analytics, reporting, and data…&hellip;
Skills: React, Java, Business development, AWS, Continuous improvement",0,0,0
Software Engineer,Small,East,185000.0,"Ensures that their design is in compliance with Company policies, and that software activities are appropriate for the design and maintenance of medical…&hellip;
Skills: Computer science, OOP, C++, C, Organizational skills",0,1,0
Artificial Intelligence,Small,East,126500.0,"You will work on developing new behaviors, debugging failures, and creating tools to streamline the development and debugging processes.&hellip;
Skills: CI/CD, TCP, Data structures, Data analysis skills, Git",0,1,0
Software Engineer,Small,East,70000.0,"Our developers are responsible for reviewing specifications, providing technical designs, and coding and testing their own projects.&hellip;
Skills: Computer science, C#, iOS, .NET, Linux",0,1,0
Software Engineer,Small,East,191500.0,"Experience with container orchestration (e.g., Nomad, Kubernetes), infrastructure-as-code tools (e.g., Terraform, Ansible), secrets management tools (e.g.,…&hellip;
Skills: CI/CD, Kubernetes, Ansible, Git, AWS",0,1,0
Software Engineer,Small,East,154500.0,"You will partner with product and design to drive the technical and business outcome of the work your team will be doing. Health, dental, and vision insurance.&hellip;
Skills: CI/CD, Management, React, OOP, AWS",0,1,1
Software Engineer,Small,East,141000.0,"Software engineering tooling: git, unix shell, etc. As a platform engineer, your work lies at the center of this challenge, orchestrating real time robot code,…&hellip;
Skills: Cloud infrastructure, React, Project planning, Git, Machine learning",0,0,0
Software Engineer,Small,East,45760.0,"Junior, Senior, or Graduate student pursuing a degree in Computer Science, Software Engineering, or a related field.&hellip;
Skills: Node.js, CSS, React, Web development, C#",0,1,0
Software Engineer,Small,East,98000.0,"As such, candidates must have excellent communication and organizational skills and the desire to take on new tasks and develop new skills. C/C++, Qt, or Java.&hellip;
Skills: Java, C++, C, Organizational skills, Communication skills",1,1,0
Software Engineer,Small,East,128500.0,"Strong knowledge of algorithms and data structures while possessing knowledge of software architecture and design patterns.&hellip;
Skills: Web accessibility, Pegasystems, CSS, Bootstrap, React",0,0,0
Other,Small,SC,215500.0,"PhD degree (or equivalent research and innovation experience) in a relevant discipline (e.g. computer science, electrical engineering, math, physics, statistics…&hellip;
Skills: TCP, Data center experience, Go, Management, Cloud architecture",0,0,1
Software Engineer,Small,East,105000.0,"The ideal candidate will have foundational technical expertise, actively develop their skills, and apply defined practices and standards to solve standard…&hellip;
Skills: CI/CD, Computer science, Writing skills, Google Cloud Platform, SQL",1,1,0
Software Engineer,Small,East,160000.0,"Frequently you will be expected to collaborate with the business, design, operations, and QA teams as needed to refine product designs and advise on technical…&hellip;
Skills: C#, C++, JavaScript, TypeScript",0,1,0
Software Engineer,Small,East,157000.0,"Our team of software engineers & web developers create OneLink services and tools that provide the environment needed to instantly translate a website from…&hellip;
Skills: CSS, React, OOP, JavaScript, REST",0,0,0
Artificial Intelligence,Small,East,101500.0,"Bachelor's degree in Electrical Engineering, Mechanical Engineering, Software Engineering, or a related field. NET framework, and Visual Studio IDE.&hellip;
Skills: Visual Studio, C#, Laboratory experience, .NET, SQL",0,1,0
Software Engineer,Small,East,210500.0,"You will work directly with programming tools, libraries, and technologies to design, develop, and optimize software solutions.&hellip;
Skills: Authentication, React, DevOps, Test-driven development, AWS",0,1,0
Artificial Intelligence,Small,East,84000.0,"Provide technical support and input in the areas of product design, material selection, mold design, manufacturing, secondary operations, validations and other…&hellip;
Skills: CAD, English, SolidWorks, Manufacturing, Communication skills",1,0,0
Software Engineer,Small,East,136500.0,"Employees must have a valid driver’s license and the ability to drive and/or fly to client and other customer locations. Up to 10% travel may be required.&hellip;
Skills: TCP, Operating systems, Software troubleshooting, NFS, Git",0,0,0
Other,Small,East,41600.0,"The ideal candidate will have strong technical skills, excellent interpersonal communication, and a desire to learn. One to two years related experience.&hellip;
Skills: Microsoft Word, Microsoft Excel, Microsoft Outlook, Management, EDI",0,0,1
Artificial Intelligence,Small,East,83200.0,"You can work on your own schedule. A bachelor's degree (completed or in progress). You will work with the chatbots that we are building in order to measure…&hellip;
Skills: Writing skills, DevOps, C#, English, SQL",1,1,0
Software Engineer,Small,East,131000.0,"Bachelor's degree in computer science (or a related field) or equivalent work experience. Build or enhance front end components using front end technology such…&hellip;
Skills: CI/CD, Computer science, CSS, React, DevOps",0,1,0
Software Engineer,Small,East,100000.0,"Obtaining and licensing software by obtaining required information from vendors, recommending purchases, testing, and approving products.&hellip;
Skills: DevOps, Agile, SDLC",0,1,0
Other,Small,East,125500.0,"Collaborating closely with end users, deployment strategists, and cross-functional engineering teams, you will amplify the value our products deliver to the…&hellip;
Skills: Spark, Software development, Python, SDLC",0,0,0
Software Engineer,Small,East,117000.0,"Vestmark is looking for a motivated Software Engineer, Integration with Java integration and development experience to help develop and support interfaces…&hellip;
Skills: Computer science, JUnit, Relational databases, Software deployment, Enterprise software",0,0,0
Software Engineer,Small,East,118000.0,"Guide technical strategy and mentor engineers on high-impact projects. Design, develop, and optimize scalable infrastructure solutions.&hellip;
Skills: Computer science, Cloud infrastructure, Go, Cloud architecture, Kubernetes",0,0,0
Software Engineer,Small,East,122500.0,"Solid understanding of HTML, CSS, RESTful API calls, SSE (server sent events) and core JavaScript concepts. Making hands-on technical contributions as a senior…&hellip;
Skills: CI/CD, CSS, React, Docker, Machine learning",0,1,0
Software Engineer,Small,East,122000.0,"Property Estimating Solutions — offers property estimation software and tools for professionals in estimating all phases of building and repair to make day-to…&hellip;
Skills: Analysis skills, C++, Math, Docker, Data analytics",0,1,0
Artificial Intelligence,Large,East,117000.0,"Currently has, or is in the process of obtaining a Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent…&hellip;
Skills: TensorFlow, Computer science, Data mining, Machine learning, JavaScript",0,0,0
Software Engineer,Small,East,96500.0,"The position will require you to develop across all application layers from database design through business applications and the user presentation level.&hellip;
Skills: ASP.NET, Power BI, Business intelligence, Node.js, IIS",0,0,0
Software Engineer,Small,East,126000.0,"Advanced degree in a scientific or engineering field a plus. Research, design, document, implement, and test cloud native and distributed systems.&hellip;
Skills: AWS, Analysis skills, Distributed systems, REST, APIs",0,0,0
Software Engineer,Small,East,124500.0,"4+ years of full stack engineering: You are comfortable developing production-grade, full-stack applications. Continuously improve the efficiency of colleagues'…&hellip;
Skills: Elasticsearch, Management, React, Kubernetes, MongoDB",0,0,1
Software Engineer,Small,East,108000.0,"Collaborate with cross-functional teams on applications development, technical requirements, code review, project deliverables and software development best…&hellip;
Skills: CI/CD, Performance tuning, Azure, Gradle, Node.js",0,1,0
Software Engineer,Small,East,125500.0,"5 to 10 years minimum experience in software development, preference given to those with social networking web experience. Strong LAMP background is required.&hellip;
Skills: Drupal, CSS, E-commerce, OOP, Computer networking",0,0,0
Software Engineer,Small,East,111500.0,"BE / MCA with 2-3 years experience in .Net Technologies, C#, ASP.NET, MVC, Perl, Java, Servlets and J2EE technologies…&hellip;
Skills: ASP.NET, MVC, C#, J2EE, .NET",0,1,0
Software Engineer,Small,East,139500.0,"A graduate with a bachelor’s or master’s degree in robotics, computer science, or a similar discipline—Master’s degree preferred.&hellip;
Skills: C++, Machine learning, Robot programming, Robotics, Communication skills",1,1,0
Software Engineer,Small,East,270500.0,"Collecting a lot of data and working collaboratively to brainstorm and build infrastructure and tools to make sense of it all.&hellip;
Skills: System administration, Management, DevOps, Visual Studio, Git",0,1,1
Software Engineer,Small,East,110000.0,"Bachelor’s degree in any science or technical discipline (B.S. or B.E.). Testing the integration/demonstration of HW/SW (e.g., COTS, GOTS, and GFE) for…&hellip;
Skills: Customer service, Test automation, Java, Analysis skills, Quality assurance",0,0,0
Software Engineer,Large,East,138500.0,"Will work with scientists and software engineers to evaluate technical feasibility, investigate design approaches and prototype and develop new technology.&hellip;
Skills: Computer science, Node.js, CSS, Data structures, OOP",0,0,0
Software Engineer,Small,East,130000.0,"20% Cloud architecture and deployment using Azure. Strong experience with C#/.NET. Proficiency in Azure and Azure Functions.&hellip;
Skills: Azure, Cloud architecture, React, Internet of things, C#",0,1,0
Software Engineer,Large,East,117000.0,"Currently has, or is in the process of obtaining a Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent…&hellip;
Skills: Computer science, Java, PHP, C++, C",0,1,0
Artificial Intelligence,Small,East,120000.0,"Models you create will be deployed to robots out in the field, in a tight feedback loop controlled by you. We seek someone with a diverse background across the…&hellip;
Skills: Machine learning, Robotics, Python",0,0,0
Artificial Intelligence,Small,East,127500.0,"Strong programming skills in Python. Experience setting up cloud infrastructure. Strong networking experience, both cloud and on-prem.&hellip;
Skills: Cloud infrastructure, Programmable logic controllers, Computer networking, Linux, Robotics",0,0,0
Artificial Intelligence,Small,East,113500.0,"Strong programming skills in Python. Experience setting up cloud infrastructure. Strong networking experience, both cloud and on-prem.&hellip;
Skills: Cloud infrastructure, Programmable logic controllers, Computer networking, Linux, Robotics",0,0,0
Software Engineer,Small,East,122500.0,"BS or MS in Computer Science, or related field. Familiarity with tools like Ansible, Puppet, and Packer is a plus. Understanding of the Linux Operating System.&hellip;
Skills: CI/CD, Computer science, TCP, Go, Management",0,1,1
Software Engineer,Small,East,148000.0,"Bachelor’s/master’s degree in a computer science or engineering field. Maintain proficiency and awareness of state–of-the-art software development by fostering…&hellip;
Skills: CI/CD, Computer science, Azure, Gradle, Kubernetes",0,1,0
Software Engineer,Small,East,123000.0,"Collaborating across multiple disciplines to gain a full understanding of product architecture and design. Collaborating across multiple disciplines to gain a…&hellip;
Skills: DoD experience, Project management, Proposal writing, Earned value management",0,0,0
Software Engineer,Small,East,113000.0,"Holder of a bachelor's degree in computer science, robotics, electrical engineering, or a related field; a master's degree or higher is strongly preferred.&hellip;
Skills: Data structures, Test-driven development, Machine learning, Robotics, Python",0,0,0
Software Engineer,Small,East,117000.0,"Solid technical background, with understanding or hands-on experience in software development and web technologies and mechanical engineering aerospace.&hellip;
Skills: Web design, Mechanical engineering, ASP.NET, Computer science, MVC",0,0,0
Artificial Intelligence,Small,East,117500.0,"As a Machine Learning Engineer, you will design, implement, and deploy machine learning models while developing robust data pipelines.&hellip;
Skills: CI/CD, Data modeling, Cloud infrastructure, Management, Kubernetes",0,1,1
Software Engineer,Small,East,115000.0,"Document functional requirements, develop system architecture, and generate design and requirement specifications for the system and sub-system levels.&hellip;
Skills: Visual Studio, C#, Microsoft SQL Server, .NET, Database design",0,1,0
Software Engineer,Small,East,120500.0,"Experience in large-scale software systems design, and familiarity with fundamental computer science concepts (algorithms, complexity, data structures).&hellip;
Skills: Computer science, Cloud infrastructure, Data structures, System design, APIs",0,0,0
Software Engineer,Small,East,138500.0,"Property Estimating Solutions — offers property estimation software and tools for professionals in estimating all phases of building and repair to make day-to…&hellip;
Skills: Computer science, Microsoft Excel, C#, Windows, SQL",0,1,0
Software Engineer,Small,East,98800.0,"Design, develop, and execute software tests to verify design meets documented requirements. BS/MS in Computer Science or Engineering, or 2-4 years of successful…&hellip;
Skills: Microsoft Word, Microsoft Excel, Visual Basic, Writing skills, C#",1,1,0
Software Engineer,Small,East,135000.0,"Work with the team to help develop our technical platform to be more user-friendly and seamless, with an emphasis on bringing the various individual models…&hellip;
Skills: Kubernetes, PostGIS, R, Docker, Machine learning",0,0,0
Software Developer,Small,East,79000.0,"Our continually expanding team combines scientific expertise with mature, results-driven processes and tools to achieve technically sound, cost effective…&hellip;
Skills: Web design, Statistical software, Oracle, SAS, R",0,0,0
Software Engineer,Small,East,95000.0,"The candidate will be responsible for technical tasks including but not limited to creating and deploying Linux based containers to a cloud environment,…&hellip;
Skills: Cloud architecture, Java, C, Linux, Python",0,0,0
Software Engineer,Small,East,108000.0,"Bachelor’s degree in Computer Science, Electrical Engineering, or a related field. You will collaborate with cross-functional teams, assist in writing technical…&hellip;
Skills: Firmware, Analysis skills, C++, C, JavaScript",0,1,0
Software Engineer,Small,East,215000.0,"Experience as a technical leader, mentoring engineers and driving architectural decisions. You will collaborate with engineering teams across Datadog to enhance…&hellip;
Skills: Performance tuning, Computer science, Go, Kubernetes, Mentoring",0,0,0
Software Engineer,Small,East,92500.0,"Exposure to concepts including: agile/scrum, object oriented programming, software engineering techniques, parallel programming, databases, unit testing, etc.&hellip;
Skills: XML, Enterprise software, C#, Java, Databases",0,1,0
Software Developer,Small,East,100000.0,"Assist in creating tools for data analysis of NOAA’s fisheries data. Free centralized, self-directed Learning Management System to learn at your own pace.&hellip;
Skills: Oracle, Git, SQL, PHP, AWS",0,1,0
Software Developer,Small,East,102500.0,"API Integration*: Integrate frontend components with RESTful or GraphQL APIs, ensuring efficient and secure data fetching and state management.&hellip;
Skills: Web accessibility, CI/CD, Management, CSS, React",0,1,1
Software Engineer,Small,East,120000.0,You will work across creative and engineering disciplines and contribute to the development of products and user experiences that will impact millions of people…&hellip;,0,0,0
Software Engineer,Small,East,216500.0,"Bachelor’s or Master’s degree in Computer Science, Engineering, or a related technical field, or equivalent industry experience. Paid time off and holidays.&hellip;
Skills: Computer science, Kubernetes, OS Kernels, C++, C",0,1,0
Other,Small,East,124000.0,"Experience w/ building infrastructure in AWS, Kubernetes, Docker, Terraform. Strong software development skills, specifically in Python, JavaScript, Typescript.&hellip;
Skills: React, Kubernetes, Spark, AWS, Docker",0,0,0
Software Engineer,Small,East,149500.0,"You are passionate about design patterns and can pragmatically apply theory into practice when architecting systems and code.&hellip;
Skills: PaaS, Google Cloud Platform, MongoDB, AWS, Product development",0,0,0
Artificial Intelligence,Small,East,185500.0,"Experience with cloud deployment (Docker, Kubernetes) and monitoring tools for applications and models (Prometheus, Grafana, etc).&hellip;
Skills: CI/CD, Kubernetes, Software deployment, Test-driven development, Docker",0,1,0
Software Engineer,Large,East,146993.0,"Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience. Conduct design and code reviews.&hellip;
Skills: Computer science, Java, PHP, C++, C",0,1,0
Software Engineer,Small,East,85500.0,"Have a Bachelor’s degree or equivalent in Computer Science or related field. Software engineers at DI are expected to be involved in all aspects of the…&hellip;
Skills: Computer science, Business intelligence, CSS, Mobile applications, C#",0,1,0
Software Engineer,Small,East,109000.0,"Bachelor’s degree in computer science, computer engineering, or any software engineer discipline. Master’s degree in computer science, computer engineering, or…&hellip;
Skills: Jira, SAFe, GAMP, Azure, DevOps",0,1,0
Software Engineer,Small,East,119500.0,"Work closely with system architects, electrical and compliance engineers to develop high-quality C code in a real-time embedded environment.&hellip;
Skills: Jira, Software troubleshooting, Data structures, Git, C++",0,1,0
Artificial Intelligence,Small,East,147000.0,"Produce accurate, unambiguous technical design specifications to the appropriate detail. 4 years of experience in an engineering role.&hellip;
Skills: Selenium, Java, SQL, AWS, Agile",0,1,0
Software Engineer,Small,East,119500.0,"Provide technical leadership to development teams; write technical requirements (TSSR); implement designs from technical specifications; develop system…&hellip;
Skills: Computer science, TCP, Software troubleshooting, Visual Studio, C#",0,1,0
Software Engineer,Small,East,45760.0,"Bachelor’s degree in Computer Science, Engineering, or a related field (or equivalent experience). Collaborate with cross-functional teams to define, design,…&hellip;
Skills: Website maintenance, Computer science, CSS, Bootstrap, React",0,0,0
Software Developer,Small,East,87500.0,"Our developers are responsible for reviewing specifications, providing technical designs, and coding and testing their own projects.&hellip;
Skills: C#, iOS, .NET, Linux, Leadership",0,1,0
Software Engineer,Small,East,150000.0,"Contribute to design and product decisions across the app. Understanding of Android design patterns and best practices. Knowledge of REST APIs and networking.&hellip;
Skills: REST, Computer networking, Android development, Design patterns",0,0,0
Software Engineer,Small,East,140000.0,"In this role, you will design, develop, and optimize embedded software solutions that power our life-saving and patient-focused products.&hellip;
Skills: CI/CD, Signal processing, Test automation, Git, C++",0,1,0
Software Engineer,Small,East,102500.0,"BS in Computer Science, Computer Engineering, Robotics, or other related engineering field. Participate in field testing & trials.&hellip;
Skills: CI/CD, React, Internet of things, Software deployment, Mobile applications",0,1,0
Software Engineer,Small,East,149500.0,"Using our entire technology stack to develop new features and applications for the platform, including web and mobile UI's, commenting and messaging, webhooks…&hellip;
Skills: Jira, Node.js, React, DevOps, Test-driven development",0,1,0
Software Engineer,Small,East,95000.0,"In addition to contributing to development efforts as part of the software engineering team, you will also directly support the integration of generative AI…&hellip;
Skills: TensorFlow, Computer science, Azure, C#, .NET",0,1,0
Artificial Intelligence,Small,East,124500.0,"Collaborate with Global Biologics (GB) scientists to design, develop, optimize, and implement new automation solutions for GB teams, focusing on the selection,…&hellip;
Skills: Go, C#, System design, AI, Python",0,1,0
Software Engineer,Small,East,118000.0,"B.S./M.S. degree in Computer Science, Engineering, or related field. Familiar with Agile methodologies, Scrum, and CI/CD. 3+ years of C++ software development.&hellip;
Skills: CI/CD, Signal processing, Git, Windows, OOP",0,1,0
Software Engineer,Small,East,116000.0,"The subject should indicate your first preference of type of position. Software Engineering candidates should be proficient in software development with an…&hellip;
Skills: Routing protocols, Software development",0,0,0
Software Engineer,Small,East,130000.0,"Ability to communicate technical topics to technical and non-technical audiences. Collaborate with software development teams to understand requirements, design…&hellip;
Skills: Jira, Computer science, Microsoft Excel, Software troubleshooting, Relational databases",0,1,0
Software Engineer,Small,East,107500.0,"We are seeking an experienced full-stack software engineer to join our software platform team, where you'll collaborate with software engineers, lab scientists,…&hellip;
Skills: Kubernetes, Git, AWS, JavaScript, Django",0,0,0
Artificial Intelligence,Small,East,80500.0,"Bachelor’s degree in engineering or related technical field. Our services span programming and integration in manufacturing automation and information…&hellip;
Skills: Microsoft Office, Analysis skills, Programmable logic controllers, Project management, Industrial engineering",0,0,1
Software Engineer,Small,East,104500.0,"The employee will have the opportunity to collaborate with a multi-disciplinary group of optical, mechanical, and electrical engineers to design, prototype, and…&hellip;
Skills: Rust, Operating systems, FPGA, Firmware, Git",0,0,0
Software Engineer,Small,East,121000.0,"Design, develop, and maintain automation frameworks, scripts, and performance benchmarking tools with Python for testing and implementation.&hellip;
Skills: Jira, TensorFlow, Computer science, Management, Kubernetes",0,1,1
Software Engineer,Small,East,140000.0,"Bachelor's degree in computer science or a related field. In this role, you'll help design and develop backend systems, work on system architecture, and build…&hellip;
Skills: Computer science, Relational databases, Microservices, PostgreSQL, APIs",0,0,0
Software Engineer,Small,East,119600.0,"The engineer will be expected to review code using source control tools such as GitHub, and work collaboratively with development and quality assurance teams to…&hellip;
Skills: Jira, Waterfall, XML, Git, Java",0,1,0
Software Engineer,Small,East,123000.0,"In this role, you will implement algorithms to detect abnormal conditions, develop computer simulations and work with the sales teams to understand and…&hellip;
Skills: MATLAB, TCP, Schematics, Writing skills, Firmware",1,0,0
Software Engineer,Small,East,216500.0,"You will work closely with product engineering groups within Red Hat focused on integrating and delivering enterprise-ready software that’s hardened, tested,…&hellip;
Skills: CI/CD, Kubernetes, Git, Google Cloud Platform, AWS",0,1,0
Software Engineer,Small,East,128000.0,"Pickle provides best-in-class benefits including health, dental, & vision insurance; unlimited vacation, along with all federal and state holidays; 401K…&hellip;
Skills: Machine learning, Robotics, Python",0,0,0
Software Engineer,Small,East,176500.0,"Work closely with our data science and data engineering teams to design and develop robust ML Ops pipelines. You will collaborate with cross-functional teams to…&hellip;
Skills: CI/CD, Kubernetes, Test automation, Git, SQL",0,1,0
Software Engineer,Small,East,134500.0,"The Senior Software Engineer will develop information systems by studying operations, designing, developing, and installing software solutions for the novel…&hellip;
Skills: Mandarin, Computer science, Visual Studio, C++, Programmable logic controllers",0,1,0
Software Engineer,Small,East,147000.0,"Employment is contingent on either verifying the U.S. Person status or obtaining any necessary export license. Understanding of gate level digital logic design.&hellip;
Skills: Computer science, Data structures, C++, SoC, Perl",0,1,0
Software Engineer,Small,East,91500.0,"Bachelor's degree in Computer Science, Engineering, or a related field. Review CONOPs / requirements to develop test plans for new features.&hellip;
Skills: Jira, Kubernetes, Git, Quality assurance, Docker",0,1,0
Software Engineer,Small,East,220500.0,"Today, we help clients with total transformation-inspiring complex change, enabling organizations to grow, building competitive advantage, and driving bottom…&hellip;
Skills: CI/CD, Cloud infrastructure, Management, DevOps, Google Cloud Platform",0,1,1
Software Engineer,Small,East,96500.0,"Support and interact with other departments, including R&D, technical support, field service, and manufacturing. Proficient in C/C++/C# programming languages.&hellip;
Skills: Computer science, Software troubleshooting, C#, English, Windows",1,1,0
Software Developer,Small,East,160000.0,"Bachelor's degree in Computer Science or a relevant field. Develop tools for framework introspection and debugging. 5+ years of professional experience.&hellip;
Skills: Computer science, Computer vision, Machine learning, Continuous integration, Apache",0,0,0
Software Engineer,Small,East,150000.0,"BS or MS in software engineering or computer science and 3+ years work experience. Familiarity with software development process tools such as git, Jira,…&hellip;
Skills: Jira, Computer science, Git, Embedded software, Software development",0,1,0
Software Engineer,Small,East,128000.0,"As a senior software engineer you will be responsible for design and hands-on development of critical, reliable, high performant services.&hellip;
Skills: Cloud infrastructure, Microservices, C++, Distributed systems, Software development",0,1,0
Software Engineer,Small,East,65520.0,"You are studying for a BA, BS, or MS in computer science or a related field, or equivalent experience. The ideal Software Co-Op candidate at Autonodyne is a…&hellip;
Skills: Computer science, Data structures, C#, iOS, Java",0,1,0
Software Engineer,Small,East,151500.0,"Work closely with the development team to design, develop, and deliver new full-stack software features across a range of Verily products.&hellip;
Skills: Computer science, Azure, Clinical research, React, Google Cloud Platform",0,0,0
Software Engineer,Small,East,99000.0,"Excellent communication skills, with the ability to explain technical concepts to both technical and non-technical stakeholders.&hellip;
Skills: CI/CD, Cloud infrastructure, Cloud architecture, PCI, Kubernetes",0,1,0
Software Engineer,Small,East,123000.0,"MS in Computer Science or Engineering with 4+ years related working experience in commercials software product development (the software products should be of a…&hellip;
Skills: Computer science, MATLAB, CAD, Data structures, Windows",0,0,0
Software Engineer,Small,East,123000.0,"Requirements: Position requires a Master’s or Bachelor’s degree, or foreign equivalent, in Electrical Engineering, Computer Engineering, or related field and…&hellip;
Skills: Jira, MATLAB, Schematics, System design, Git",0,1,0
Software Engineer,Small,East,136500.0,"Bachelor’s degree in Computer Science or related field. Participate in the design and future architecture of our systems. Build and enhance web applications.&hellip;
Skills: Asset management, React, Kubernetes, .NET Core, C#",0,1,0
Software Engineer,Small,East,125000.0,"Bachelor or Master’s in Computer Science, Mathematics, Data Science, Computational Biology, Bioinformatics or in a related field with 5+ years of professional…&hellip;
Skills: Jira, CI/CD, Power BI, Relational databases, Software deployment",0,1,0
